Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       7/7           std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [265]
                0.00    0.00    1014/1014        std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>*) [269]
                0.00    0.00       7/3534        std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long) const [253]
                0.00    0.00    1014/1172305     std::__detail::_Prime_rehash_policy::_M_state() const [326]
                0.00    0.00    1014/1014        std::__detail::_Hash_code_base<int, std::pair<int const, BFS_Tree>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const [905]
                0.00    0.00    1014/2998        std::__detail::_Node_iterator<std::pair<int const, BFS_Tree>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>*) [767]
-----------------------------------------------
                0.00    0.00    2643/2643        void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [250]
[260]    0.0    0.00    0.00    2643         void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int const&>(int*, int const&) [260]
                0.00    0.00    2643/3502352     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [73]
                0.00    0.00    2643/3512296     operator new(unsigned long, void*) [291]
-----------------------------------------------
                0.00    0.00    1014/3527        std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_erase(std::integral_constant<bool, true>, int const&) [155]
                0.00    0.00    2513/3527        std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [266]
[261]    0.0    0.00    0.00    3527         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [261]
                0.00    0.00    1176/2689        std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, BFS_Tree>, false> const&) const [251]
                0.00    0.00    3689/3689        std::__detail::_Hashtable_base<int, std::pair<int const, BFS_Tree>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<std::pair<int const, BFS_Tree>, false> const&) const [725]
                0.00    0.00    1835/142441      std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>::_M_next() const [377]
-----------------------------------------------
                0.00    0.00      10/10          load_interest(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [256]
[262]    0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [262]
                0.00    0.00      10/16545       std::vector<int, std::allocator<int> >::begin() const [81]
                0.00    0.00       1/1098476     std::vector<int, std::allocator<int> >::end() [42]
                0.00    0.00       1/1098494     std::vector<int, std::allocator<int> >::begin() [78]
                0.00    0.00      11/93842       std::vector<int, std::allocator<int> >::size() const [392]
                0.00    0.00      10/10          __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_propagate_on_copy_assign() [993]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::capacity() const [994]
                0.00    0.00      10/16524       std::vector<int, std::allocator<int> >::end() const [515]
                0.00    0.00      10/59581       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [406]
                0.00    0.00       9/9           int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [998]
                0.00    0.00       9/11385       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [553]
                0.00    0.00       9/34155       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [460]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [1328]
                0.00    0.00       1/1           void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&) [1335]
-----------------------------------------------
                0.00    0.00      11/1014        void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int const&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int const&, double&) [276]
                0.00    0.00    1003/1014        Seed& std::vector<Seed, std::allocator<Seed> >::emplace_back<int const&, double&>(int const&, double&) [257]
[263]    0.0    0.00    0.00    1014         void std::allocator_traits<std::allocator<Seed> >::construct<Seed, int const&, double&>(std::allocator<Seed>&, Seed*, int const&, double&) [263]
                0.00    0.00    1014/3502352     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [73]
                0.00    0.00    1014/1014        void __gnu_cxx::new_allocator<Seed>::construct<Seed, int const&, double&>(Seed*, int const&, double&) [268]
                0.00    0.00    1014/4518        double& std::forward<double&>(std::remove_reference<double&>::type&) [710]
-----------------------------------------------
                0.00    0.00       7/7           std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [265]
[264]    0.0    0.00    0.00       7         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [264]
                0.00    0.00    1026/3715        std::__detail::_Hash_code_base<int, std::pair<int const, BFS_Tree>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, BFS_Tree>, false> const&, unsigned long) const [242]
                0.00    0.00    1026/142441      std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>::_M_next() const [377]
                0.00    0.00       7/7           std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [1005]
                0.00    0.00       7/493         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [919]
                0.00    0.00       7/8           std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets() [1003]
-----------------------------------------------
                0.00    0.00       7/7           std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>*, unsigned long) [259]
[265]    0.0    0.00    0.00       7         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [265]
                0.00    0.00       7/7           std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [264]
-----------------------------------------------
                0.00    0.00    2513/2513        std::__detail::_Map_base<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [212]
